asin,review_id,star_rating,sentence,aspect,opinion_term,sentiment,confidence
B003UKM9CO,A36JO8IHKYBMMJ,5,"The Oral-B does not, which means you have to be a little more disciplined in switching it up.",Oral - B,,Negative,0.8712
B003UKM9CO,A36JO8IHKYBMMJ,5,I recently had oral surgery and I could not handle the Philips toothbrush in my mouth.,Philips,handle,Negative,0.9905
B003UKM9CO,A36JO8IHKYBMMJ,5,"Since the surgery a month ago, I've been almost exclusively using the Oral-B. The Philips does have a few more bells and whistles,",Oral,using,Positive,0.6136
B003UKM9CO,A3561VDJLECLIQ,5,"It seemed my first choice, did not vibrate enough.",vibrate,first,Negative,0.9943
B003UKM9CO,A3561VDJLECLIQ,5,"Well, I really found out what sonic action is,even on the low setting, with very little noise, about a 2 on the 10 scale.",sonic action,,Positive,0.8853
B003UKM9CO,A3561VDJLECLIQ,5,I'm sure this would message and vibrate (occuring in brush head),message,vibrate,Neutral,0.5455
B003UKM9CO,A3561VDJLECLIQ,5,"However, the noise for it is about a 4 and The charge only last about four uses for me.",noise,last,Negative,0.963
B003UKM9CO,A3561VDJLECLIQ,5,"However, the noise for it is about a 4 and The charge only last about four uses for me.",charge,last,Negative,0.7949
B003UKM9CO,ABJIXMSVJ5YK2,5,Replaced a model from 6 years ago.,model,Replaced,Neutral,0.9853
B003UKM9CO,ABJIXMSVJ5YK2,5,I use a timer to charge the battery 3-4 hours a day for longevity.,timer,use,Neutral,0.9684
B003UKM9CO,ABJIXMSVJ5YK2,5,I use a timer to charge the battery 3-4 hours a day for longevity.,battery,charge,Neutral,0.964
B003UKM9CO,A3I2E3IWY7RW00,5,"This is my first electronic toothbrush,",electronic,first,Positive,0.8179
B003UKM9CO,A3I2E3IWY7RW00,5,"I used the precision clean brush head that it came with and my mouth felt very clean afterwards,",brush head,,Positive,0.985
B003UKM9CO,A3I2E3IWY7RW00,5,"I used the precision clean brush head that it came with and my mouth felt very clean afterwards,",mouth,clean,Positive,0.9873
B003UKM9CO,A3I2E3IWY7RW00,5,then after purchasing the floss action brush head--wow--even better!,head,purchasing,Positive,0.9954
B003UKM9CO,ADFQS81MLFSIJ,5,"I did lots of research, I can't find a reason to spend more money, this one does pretty much 90% of what the more and most expensive brushes do.",brushes,more,Negative,0.9897
B003UKM9CO,A3JMRDOJV7XNIP,5,"This is my second electric tooth brush, the fist Oral B having worked as usual for over ten years.",electric,second,Neutral,0.9202
B003UKM9CO,A3JMRDOJV7XNIP,5,"This is my second electric tooth brush, the fist Oral B having worked as usual for over ten years.",brush,second,Neutral,0.9144
B003UKM9CO,A3JMRDOJV7XNIP,5,This model is a streamlined version of my old one and gives me the same clean feeling.,feeling,same,Positive,0.9458
B003UKM9CO,A3JMRDOJV7XNIP,5,It's good to have such a reliable product that I can rely on over the years.,product,reliable,Positive,0.9984
B003UKM9CO,A1403S76T94H6W,5,this is an excellent product .,product,excellent,Positive,0.9987
B003UKM9CO,A1403S76T94H6W,5,My dentist recommended this brush due to past history of gingivitis which has not since using itDownside is the cost of replacement brush heads..,brush,recommended,Positive,0.8486
B003UKM9CO,A1403S76T94H6W,5,My dentist recommended this brush due to past history of gingivitis which has not since using itDownside is the cost of replacement brush heads..,cost,using,Negative,0.9412
B003UKM9CO,A1403S76T94H6W,5,Amazon has good pricing for the replacements,pricing,good,Positive,0.9841
B003UKM9CO,A18M7IBVN3DKP,5,"the timer can be a bit annoying if you're a person who normally brushes their teeth longer than 2 minutes,",timer,annoying,Negative,0.9958
B003UKM9CO,A2G9UDL72YUTT8,5,"I was curious to see how this new Oral-B toothbrush would compare to my old toothbrush and if it would be worth it to ""upgrade"".",upgrade,worth,Neutral,0.9401
B003UKM9CO,A2G9UDL72YUTT8,5,"I foung that after using the toothbrush for a week, that this Oral-B toothbrush was significantly better than my old Oral B toothbrush.",Oral - B,,Positive,0.9239
B003UKM9CO,A2G9UDL72YUTT8,5,"Overall, this is a very simple toothbrush.",toothbrush,simple,Positive,0.5687
B003UKM9CO,A2G9UDL72YUTT8,5,"Using the idea that you should brush for 2 minutes, which equals 30 seconds for a quadrant of your mouth, just press the button to turn it on and every 30 seconds, the toothbrush seems to hesitate to let you know that you should brush in a different area of your mouth.",toothbrush,seems,Negative,0.9811
B003UKM9CO,A2G9UDL72YUTT8,5,Seems a tad silly (I think a simple 2 minute timer would work better/make more sense,timer,simple,Positive,0.683
B003UKM9CO,A2G9UDL72YUTT8,5,I got use to it.,use,got,Neutral,0.6035
B003UKM9CO,A2G9UDL72YUTT8,5,"The speed of the toothbrush is much faster than my old toothbrush and when I finished brushing, my mouth had that clean feeling you get after your dental hygenist cleans your teeth.",speed,faster,Positive,0.976
B003UKM9CO,A2G9UDL72YUTT8,5,I found it easy to handle and use in every cranny in my mouth.,handle,use,Positive,0.998
B003UKM9CO,A2G9UDL72YUTT8,5,I found it easy to handle and use in every cranny in my mouth.,use,handle,Positive,0.9978
B003UKM9CO,A2G9UDL72YUTT8,5,A warning light lets you know when your battery is starting to fade and you need to recharge.,battery,starting,Negative,0.9273
B003UKM9CO,A2G9UDL72YUTT8,5,"The recharger base is much smaller than the old ones and hardly takes up hardly any room (which is important if you don't have much shelf space).If you're like me and you have an older Oral-B, I recommend upgrading to this new Oral-B.",recharger base,,Negative,0.9419
B003UKM9CO,A2G9UDL72YUTT8,5,"The recharger base is much smaller than the old ones and hardly takes up hardly any room (which is important if you don't have much shelf space).If you're like me and you have an older Oral-B, I recommend upgrading to this new Oral-B.",room,takes,Neutral,0.6502
B003UKM9CO,A2G9UDL72YUTT8,5,It's a much better toothbrush.,toothbrush,better,Positive,0.9985
B003UKM9CO,ABBIB3ZHNS4X8,5,It works great.,works,great,Positive,0.9987
B003UKM9CO,A3MWXF2CLXHBRI,5,I bought this to replace a less expensive Oral-B electric toothbrush that someone accidentally broke.,electric,Oral,Neutral,0.7636
B003UKM9CO,A3MWXF2CLXHBRI,5,This one has more power and suits me just fine.,power,more,Positive,0.9946
B003UKM9CO,A3MWXF2CLXHBRI,5,"For me, this makes thorough cleaning much easier than when using a toothbrush with an oval head.",cleaning,thorough,Positive,0.9815
B003UKM9CO,A2RVJY4WUNKN7B,5,"I received the package on time, the toothbrush was as described.",package,received,Positive,0.9189
B003UKM9CO,A2RVJY4WUNKN7B,5,"I received the package on time, the toothbrush was as described.",toothbrush,described,Positive,0.8296
B003UKM9CO,A2RVJY4WUNKN7B,5,I am soooo happy to be back to the Oral B - I feel like it works better and is more comfortable to use.,Oral B,,Positive,0.9984
B003UKM9CO,A2RVJY4WUNKN7B,5,I am soooo happy to be back to the Oral B - I feel like it works better and is more comfortable to use.,use,comfortable,Positive,0.9976
B003UKM9CO,A2RVJY4WUNKN7B,5,"The 30 sec phases work,",phases,work,Neutral,0.7327
B003UKM9CO,A2RVJY4WUNKN7B,5,it doesn't shut off after 2 minutes...which is nice actually!,shut,nice,Positive,0.953
B003UKM9CO,A1WAA32LZ1488K,5,These brushes are great.,brushes,great,Positive,0.9987
B003UKM9CO,A1WAA32LZ1488K,5,This is a great price on amazon too.,price,great,Positive,0.9983
B003UKM9CO,AA8JVE6BAA5PN,5,"So, when I needed a new brush, I reviewed the data on both the Phillips and the Oral B, and liked the sound of the Oral B reviews.",sound,liked,Positive,0.9945
B003UKM9CO,AA8JVE6BAA5PN,5,Less noise and easier on my mouth.,noise,Less,Positive,0.9957
B003UKM9CO,A2TD8LBGIWBM42,5,she recently lost her other charger to her other brush,charger,other,Negative,0.7854
B003UKM9CO,A2C3VC5JTYVRCL,5,I have also been using an Oral-B for years and like them a lot.,Oral - B,,Positive,0.9918
B003UKM9CO,A2C3VC5JTYVRCL,5,The heads are nice and small for kids' mouths and the built in timer is very handy.,heads,nice,Positive,0.6106
B003UKM9CO,A2C3VC5JTYVRCL,5,The heads are nice and small for kids' mouths and the built in timer is very handy.,built in timer,,Positive,0.9923
B003UKM9CO,A2C3VC5JTYVRCL,5,"Previously we had been buying the disposable battery-operated brushes for them at the grocery store,",brushes,disposable,Neutral,0.8685
B003UKM9CO,A2C3VC5JTYVRCL,5,these were a great investment.,investment,great,Positive,0.9987
B003UKM9CO,A18YMFFJW974QS,5,"The bottom of the toothbrush (in addition to ""Made in Germany"") is labeled ""Braun"".",bottom,labeled,Neutral,0.8798
B003UKM9CO,A18YMFFJW974QS,5,Well my wife has had a Braun 3D Excel for 10 years and it has worked flawlessly.,3D Excel,,Positive,0.9966
B003UKM9CO,A18YMFFJW974QS,5,it does not have variable speeds.,variable speeds,,Negative,0.9627
B003UKM9CO,A18YMFFJW974QS,5,"A run down on the Oral B 1000-- Nice charging stand - the Oral B 1000 can be charged even if some water is present due to its non-metal-on-metal contact between the charger and the brush.- Oddly, it is only 1 speed.",charging stand,,Positive,0.9468
B003UKM9CO,A18YMFFJW974QS,5,"I am not sure if there is a need for variable speeds,",variable speeds,,Neutral,0.9833
B003UKM9CO,A18YMFFJW974QS,5,"I only use the high speed,",speed,high,Positive,0.5656
B003UKM9CO,A18YMFFJW974QS,5,the Oral B 1000 only offers 1- Nice rubberized grip- Replacement heads are not overly expensive-,grip,Nice,Positive,0.5537
B003UKM9CO,A18YMFFJW974QS,5,the Oral B 1000 only offers 1- Nice rubberized grip- Replacement heads are not overly expensive-,Replacement heads,,Neutral,0.5796
B003UKM9CO,A18YMFFJW974QS,5,Not too loud - a humming sound is all that you hear-,sound,humming,Negative,0.5162
B003UKM9CO,A18YMFFJW974QS,5,Battery life - pretty decent - you take it on vacation without worries-,Battery life,,Positive,0.9812
B003UKM9CO,A18YMFFJW974QS,5,An efficient way to brush - the rotating heads really are more effective than standard brushing.,rotating heads,,Positive,0.9722
B003UKM9CO,A18YMFFJW974QS,5,This will help you remove more plaque from your teeth!Final Verdict -Whether you call it a Braun or and Oral B - the Oral B 1000 is a top choice for a moderately priced electric toothbrush.5 Stars,priced,electric,Positive,0.9555
B003UKM9CO,A2PSVETZUVZUQR,5,This is a great little electric toothbrush.,electric,little,Positive,0.9972
B003UKM9CO,A2PSVETZUVZUQR,5,It does what it needs to do without all the bells and whistles.,whistles,needs,Negative,0.575
B003UKM9CO,A2PSVETZUVZUQR,5,The 30 second timer feature is nice too.,timer feature,,Positive,0.997
B007VXJK6E,2fb31e42-bb67-4be6-ba93-6e015ce315a7,1,Case & Storage:,Case,,Neutral,0.9817
B007VXJK6E,2fb31e42-bb67-4be6-ba93-6e015ce315a7,1,Case & Storage:,Storage,,Neutral,0.9803
B007VXJK6E,2fb31e42-bb67-4be6-ba93-6e015ce315a7,1,The product poor experience.,experience,poor,Negative,0.9938
B007VXJK6E,2fb31e42-bb67-4be6-ba93-6e015ce315a7,1,I faced problems related to case & storage and overall it did not meet expectations.,storage,related,Negative,0.9968
B007VXJK6E,c057e808-6745-4bd0-8995-622a88f909e6,1,Support & Maintenance:,Support,,Neutral,0.9836
B007VXJK6E,c057e808-6745-4bd0-8995-622a88f909e6,1,Support & Maintenance:,Maintenance,,Neutral,0.979
B007VXJK6E,c057e808-6745-4bd0-8995-622a88f909e6,1,I faced problems related to support & maintenance and overall it did not meet expectations.,maintenance,related,Negative,0.9968
B007VXJK6E,68f3f533-db3d-4d63-9dec-d10c8d259d7b,1,Toothbrush Holder / Dock:,Dock,,Neutral,0.981
B007VXJK6E,68f3f533-db3d-4d63-9dec-d10c8d259d7b,1,I faced problems related to toothbrush holder / dock and overall it did not meet expectations.,dock,related,Negative,0.9965
B007VXJK6E,954437d2-a0ef-407d-b71a-bca1841cf2e6,1,Timer & Pacing: The product not worth buying.,Timer,worth,Negative,0.9904
B007VXJK6E,954437d2-a0ef-407d-b71a-bca1841cf2e6,1,I faced problems related to timer & pacing and overall it did not meet expectations.,pacing,related,Negative,0.9971
B007VXJK6E,a012a0c6-1bd0-473c-8b1f-a8b0312d1e55,1,Case & Storage:,Case,,Neutral,0.9817
B007VXJK6E,a012a0c6-1bd0-473c-8b1f-a8b0312d1e55,1,Case & Storage:,Storage,,Neutral,0.9803
B007VXJK6E,a012a0c6-1bd0-473c-8b1f-a8b0312d1e55,1,I faced problems related to case & storage and overall it did not meet expectations.,storage,related,Negative,0.9968
B007ZN5ATQ,06838e98-af96-45d2-ae7b-f1ad476410f5,1,"I faced problems related to noise, feel & sensation and overall it did not meet expectations.",feel,related,Negative,0.9968
B007ZN5ATQ,06838e98-af96-45d2-ae7b-f1ad476410f5,1,"I faced problems related to noise, feel & sensation and overall it did not meet expectations.",sensation,related,Negative,0.9971
B007ZN5ATQ,cd2c99f6-edf0-4ec3-a778-5ff74389b066,1,Support & Maintenance:,Support,,Neutral,0.9836
B007ZN5ATQ,cd2c99f6-edf0-4ec3-a778-5ff74389b066,1,Support & Maintenance:,Maintenance,,Neutral,0.979
B007ZN5ATQ,cd2c99f6-edf0-4ec3-a778-5ff74389b066,1,The product very disappointing.,product,disappointing,Negative,0.997
B007ZN5ATQ,cd2c99f6-edf0-4ec3-a778-5ff74389b066,1,I faced problems related to support & maintenance and overall it did not meet expectations.,maintenance,related,Negative,0.9968
B007ZN5ATQ,973ba989-655d-4736-a85b-80c659708ca1,1,Price & Value: The product serious issues.,Price,serious,Negative,0.9962
B007ZN5ATQ,973ba989-655d-4736-a85b-80c659708ca1,1,Price & Value: The product serious issues.,Value,serious,Negative,0.9965
B007ZN5ATQ,973ba989-655d-4736-a85b-80c659708ca1,1,I faced problems related to price & value and overall it did not meet expectations.,value,related,Negative,0.9966
B007ZN5ATQ,9d653595-a7a6-437f-924e-aff102a8a963,1,Pressure Sensor: The product very disappointing.,Pressure Sensor,,Negative,0.9966
B007ZN5ATQ,9d653595-a7a6-437f-924e-aff102a8a963,1,I faced problems related to pressure sensor and overall it did not meet expectations.,pressure sensor,,Negative,0.9971
B007ZN5ATQ,a8c66bc2-337c-4804-847b-81363fff6814,1,Toothbrush Holder / Dock:,Dock,,Neutral,0.981
B007ZN5ATQ,a8c66bc2-337c-4804-847b-81363fff6814,1,I faced problems related to toothbrush holder / dock and overall it did not meet expectations.,dock,related,Negative,0.9965
B007ZN5ATQ,e7ee5c2e-ef77-45a5-b10f-6d4eb16ad2b0,1,Indicator Lights & Display: The product serious issues.,Indicator Lights,,Negative,0.997
B007ZN5ATQ,e7ee5c2e-ef77-45a5-b10f-6d4eb16ad2b0,1,Indicator Lights & Display: The product serious issues.,Display,serious,Negative,0.997
B007ZN5ATQ,e7ee5c2e-ef77-45a5-b10f-6d4eb16ad2b0,1,I faced problems related to indicator lights & display and overall it did not meet expectations.,indicator lights,,Negative,0.9968
B007ZN5ATQ,e7ee5c2e-ef77-45a5-b10f-6d4eb16ad2b0,1,I faced problems related to indicator lights & display and overall it did not meet expectations.,display,related,Negative,0.997
B007ZN5ATQ,bb1cfc7c-62ed-4e3c-ab0c-1312867a83f0,1,Price & Value: The product not worth buying.,Price,worth,Negative,0.9942
B007ZN5ATQ,bb1cfc7c-62ed-4e3c-ab0c-1312867a83f0,1,Price & Value: The product not worth buying.,Value,worth,Negative,0.9948
B007ZN5ATQ,bb1cfc7c-62ed-4e3c-ab0c-1312867a83f0,1,I faced problems related to price & value and overall it did not meet expectations.,value,related,Negative,0.9966
B007ZN5ATQ,c3ed1c2f-a45d-44b8-a85f-cf95714d5da8,1,Brush Head: The product poor experience.,Brush Head,,Negative,0.9961
B007ZN5ATQ,c3ed1c2f-a45d-44b8-a85f-cf95714d5da8,1,Brush Head: The product poor experience.,experience,poor,Negative,0.9969
B007ZN5ATQ,c3ed1c2f-a45d-44b8-a85f-cf95714d5da8,1,I faced problems related to brush head and overall it did not meet expectations.,brush head,,Negative,0.9971
B007ZN5ATQ,4257156e-f9aa-453d-b55b-54c41ee41494,1,Pressure Sensor: The product stopped working quickly.,Pressure Sensor,,Negative,0.9968
B007ZN5ATQ,4257156e-f9aa-453d-b55b-54c41ee41494,1,I faced problems related to pressure sensor and overall it did not meet expectations.,pressure sensor,,Negative,0.9971
B007ZN5ATQ,1bf1fe8d-7c5c-48cb-abc8-c4dcb8a9497a,1,Cleaning Performance & Oral Health: The product stopped working quickly.,Cleaning,stopped,Negative,0.9954
B007ZN5ATQ,1bf1fe8d-7c5c-48cb-abc8-c4dcb8a9497a,1,I faced problems related to cleaning performance & oral health and overall it did not meet expectations.,cleaning performance,,Negative,0.9969
B007ZN5ATQ,1bf1fe8d-7c5c-48cb-abc8-c4dcb8a9497a,1,I faced problems related to cleaning performance & oral health and overall it did not meet expectations.,health,oral,Negative,0.9964
B007ZN5ATQ,5f295eb1-8a5a-4e8b-b426-0113ce97306e,1,Indicator Lights & Display: The product not worth buying.,Indicator Lights,,Negative,0.9961
B007ZN5ATQ,5f295eb1-8a5a-4e8b-b426-0113ce97306e,1,Indicator Lights & Display: The product not worth buying.,Display,worth,Negative,0.9962
B007ZN5ATQ,5f295eb1-8a5a-4e8b-b426-0113ce97306e,1,I faced problems related to indicator lights & display and overall it did not meet expectations.,indicator lights,,Negative,0.9968
B007ZN5ATQ,5f295eb1-8a5a-4e8b-b426-0113ce97306e,1,I faced problems related to indicator lights & display and overall it did not meet expectations.,display,related,Negative,0.997
B007ZN5ATQ,8cbea26f-16e4-4af1-b06d-bb51bbed904c,1,Support & Maintenance:,Support,,Neutral,0.9836
B007ZN5ATQ,8cbea26f-16e4-4af1-b06d-bb51bbed904c,1,Support & Maintenance:,Maintenance,,Neutral,0.979
B007ZN5ATQ,8cbea26f-16e4-4af1-b06d-bb51bbed904c,1,I faced problems related to support & maintenance and overall it did not meet expectations.,maintenance,related,Negative,0.9968
B007ZN5ATQ,94847031-a37e-4328-a7fd-9f6e39ac8a77,1,Accessories & Adapter: The product very disappointing.,Accessories,disappointing,Negative,0.996
B007ZN5ATQ,94847031-a37e-4328-a7fd-9f6e39ac8a77,1,Accessories & Adapter: The product very disappointing.,Adapter,disappointing,Negative,0.9963
B007ZN5ATQ,94847031-a37e-4328-a7fd-9f6e39ac8a77,1,I faced problems related to accessories & adapter and overall it did not meet expectations.,adapter,related,Negative,0.9968
B007ZN5ATQ,9fede650-3529-4ef1-984a-4a22d6fd09c7,1,Pressure Sensor: The product serious issues.,Pressure Sensor,,Negative,0.9971
B007ZN5ATQ,9fede650-3529-4ef1-984a-4a22d6fd09c7,1,I faced problems related to pressure sensor and overall it did not meet expectations.,pressure sensor,,Negative,0.9971
B007ZN5ATQ,3ce30d69-6294-4815-9363-8a3bba1eb453,1,Packaging & Delivery:,Packaging,,Neutral,0.9114
B007ZN5ATQ,3ce30d69-6294-4815-9363-8a3bba1eb453,1,Packaging & Delivery:,Delivery,,Neutral,0.9849
B007ZN5ATQ,3ce30d69-6294-4815-9363-8a3bba1eb453,1,I faced problems related to packaging & delivery and overall it did not meet expectations.,delivery,related,Negative,0.9969
B007VXJK6E,e8920e1f-25d0-4111-a97f-43b7a272cfa1,1,Product Type & Brand: The product stopped working quickly.,Product Type,,Negative,0.9818
B007VXJK6E,e8920e1f-25d0-4111-a97f-43b7a272cfa1,1,I faced problems related to product type & brand and overall it did not meet expectations.,product type,,Negative,0.9969
B007VXJK6E,342b4ad3-11d4-45ae-b03d-dd21e1fe2fe2,1,Support & Maintenance:,Support,,Neutral,0.9836
B007VXJK6E,342b4ad3-11d4-45ae-b03d-dd21e1fe2fe2,1,Support & Maintenance:,Maintenance,,Neutral,0.979
B007VXJK6E,342b4ad3-11d4-45ae-b03d-dd21e1fe2fe2,1,I faced problems related to support & maintenance and overall it did not meet expectations.,maintenance,related,Negative,0.9968
B007VXJK6E,f30eb1ff-cf8d-468b-98d2-f7c3423c5d18,1,Bathroom & Counter Space: The product poor experience.,Counter Space,,Negative,0.7682
B007VXJK6E,f30eb1ff-cf8d-468b-98d2-f7c3423c5d18,1,Bathroom & Counter Space: The product poor experience.,experience,poor,Negative,0.997
B007VXJK6E,f30eb1ff-cf8d-468b-98d2-f7c3423c5d18,1,I faced problems related to bathroom & counter space and overall it did not meet expectations.,counter space,,Negative,0.9962
B007VXJK6E,f4f56318-b985-497a-9733-347483c34c44,1,Bathroom & Counter Space: The product very disappointing.,Bathroom,disappointing,Negative,0.9827
B007VXJK6E,f4f56318-b985-497a-9733-347483c34c44,1,Bathroom & Counter Space: The product very disappointing.,Counter Space,,Negative,0.9929
B007VXJK6E,f4f56318-b985-497a-9733-347483c34c44,1,I faced problems related to bathroom & counter space and overall it did not meet expectations.,counter space,,Negative,0.9962
B003UKM9CO,ecb059b7-de4f-469a-9974-cb405c7a9d08,1,Indicator Lights & Display: The product very disappointing.,Indicator Lights,,Negative,0.9967
B003UKM9CO,ecb059b7-de4f-469a-9974-cb405c7a9d08,1,Indicator Lights & Display: The product very disappointing.,Display,disappointing,Negative,0.9968
B003UKM9CO,ecb059b7-de4f-469a-9974-cb405c7a9d08,1,I faced problems related to indicator lights & display and overall it did not meet expectations.,indicator lights,,Negative,0.9968
B003UKM9CO,ecb059b7-de4f-469a-9974-cb405c7a9d08,1,I faced problems related to indicator lights & display and overall it did not meet expectations.,display,related,Negative,0.997
B003UKM9CO,921c23a0-f06a-450b-b34d-ac970ac63046,1,Price & Value: The product poor experience.,Price,poor,Negative,0.9879
B003UKM9CO,921c23a0-f06a-450b-b34d-ac970ac63046,1,Price & Value: The product poor experience.,Value,poor,Negative,0.9903
B003UKM9CO,921c23a0-f06a-450b-b34d-ac970ac63046,1,Price & Value: The product poor experience.,experience,poor,Negative,0.997
B003UKM9CO,921c23a0-f06a-450b-b34d-ac970ac63046,1,I faced problems related to price & value and overall it did not meet expectations.,value,related,Negative,0.9966
B003UKM9CO,79a7c95c-5ea2-4583-a2d9-fce439ed34f6,1,Toothbrush Holder / Dock: The product very disappointing.,Dock,disappointing,Negative,0.9919
B003UKM9CO,79a7c95c-5ea2-4583-a2d9-fce439ed34f6,1,I faced problems related to toothbrush holder / dock and overall it did not meet expectations.,dock,related,Negative,0.9965
B003UKM9CO,57e9e321-b7b8-425c-a379-826ddae86d18,1,"I faced problems related to noise, feel & sensation and overall it did not meet expectations.",feel,related,Negative,0.9968
B003UKM9CO,57e9e321-b7b8-425c-a379-826ddae86d18,1,"I faced problems related to noise, feel & sensation and overall it did not meet expectations.",sensation,related,Negative,0.9971
B003UKM9CO,556f0104-e9f7-4616-ae26-6bfad5028c8c,1,Product Type & Brand: The product very disappointing.,Product Type,,Negative,0.9959
B003UKM9CO,556f0104-e9f7-4616-ae26-6bfad5028c8c,1,I faced problems related to product type & brand and overall it did not meet expectations.,product type,,Negative,0.9969
B003UKM9CO,70c0c081-b8a7-40bc-9ae8-9cf5d39c603a,1,Support & Maintenance:,Support,,Neutral,0.9836
B003UKM9CO,70c0c081-b8a7-40bc-9ae8-9cf5d39c603a,1,Support & Maintenance:,Maintenance,,Neutral,0.979
B003UKM9CO,70c0c081-b8a7-40bc-9ae8-9cf5d39c603a,1,I faced problems related to support & maintenance and overall it did not meet expectations.,maintenance,related,Negative,0.9968
B003UKM9CO,998471b0-2816-469c-a290-103e34d7a236,1,Cleaning Performance & Oral Health: The product serious issues.,Cleaning Performance,,Negative,0.9966
B003UKM9CO,998471b0-2816-469c-a290-103e34d7a236,1,I faced problems related to cleaning performance & oral health and overall it did not meet expectations.,cleaning performance,,Negative,0.9969
B003UKM9CO,998471b0-2816-469c-a290-103e34d7a236,1,I faced problems related to cleaning performance & oral health and overall it did not meet expectations.,health,oral,Negative,0.9964
B003UKM9CO,a440d50c-ba19-4b50-9a52-61547c7237ca,1,Indicator Lights & Display: The product very disappointing.,Indicator Lights,,Negative,0.9967
B003UKM9CO,a440d50c-ba19-4b50-9a52-61547c7237ca,1,Indicator Lights & Display: The product very disappointing.,Display,disappointing,Negative,0.9968
B003UKM9CO,a440d50c-ba19-4b50-9a52-61547c7237ca,1,I faced problems related to indicator lights & display and overall it did not meet expectations.,indicator lights,,Negative,0.9968
B003UKM9CO,a440d50c-ba19-4b50-9a52-61547c7237ca,1,I faced problems related to indicator lights & display and overall it did not meet expectations.,display,related,Negative,0.997
B003UKM9CO,a6e06bba-c692-4904-a1b2-3ada1a23a8ff,1,Bathroom & Counter Space: The product serious issues.,Bathroom,serious,Negative,0.97
B003UKM9CO,a6e06bba-c692-4904-a1b2-3ada1a23a8ff,1,Bathroom & Counter Space: The product serious issues.,Counter Space,,Negative,0.9899
B003UKM9CO,a6e06bba-c692-4904-a1b2-3ada1a23a8ff,1,I faced problems related to bathroom & counter space and overall it did not meet expectations.,counter space,,Negative,0.9962
B003UKM9CO,e6200628-f9a9-49f7-8f99-f5e99b99279e,1,Timer & Pacing: The product not worth buying.,Timer,worth,Negative,0.9904
B003UKM9CO,e6200628-f9a9-49f7-8f99-f5e99b99279e,1,I faced problems related to timer & pacing and overall it did not meet expectations.,pacing,related,Negative,0.9971
B003UKM9CO,ccf7ac88-001e-4474-8d65-b789da6cf4f7,1,Support & Maintenance:,Support,,Neutral,0.9836
B003UKM9CO,ccf7ac88-001e-4474-8d65-b789da6cf4f7,1,Support & Maintenance:,Maintenance,,Neutral,0.979
